"classe","roll_belt","pitch_belt","yaw_belt","gyros_belt_x","gyros_belt_y","gyros_belt_z","accel_belt_x","accel_belt_y","accel_belt_z","magnet_belt_x","magnet_belt_y","magnet_belt_z","roll_arm","pitch_arm","yaw_arm","gyros_arm_x","gyros_arm_y","gyros_arm_z","accel_arm_x","accel_arm_y","accel_arm_z","magnet_arm_x","magnet_arm_y","magnet_arm_z","roll_dumbbell","pitch_dumbbell","yaw_dumbbell","gyros_dumbbell_x","gyros_dumbbell_y","gyros_dumbbell_z","accel_dumbbell_x","accel_dumbbell_y","accel_dumbbell_z","magnet_dumbbell_x","magnet_dumbbell_y","magnet_dumbbell_z","roll_forearm","pitch_forearm","yaw_forearm","gyros_forearm_x","gyros_forearm_y","gyros_forearm_z","accel_forearm_x","accel_forearm_y","accel_forearm_z","magnet_forearm_x","magnet_forearm_y","magnet_forearm_z"
"A",1.15,7.19,-94,0.02,0,-0.02,-19,4,23,-5,602,-306,-133,15.9,-163,0.02,-0.02,0,-287,110,-123,-366,331,521,13.35451266,-70.63995378,-84.64918975,-0.02,-0.02,0,-234,48,-270,-555,295,-73,21.4,-63.7,-145,0.02,0,-0.02,192,205,-214,-9,658,476
"A",1.16,7.21,-94,0.03,0,-0.02,-19,3,25,0,605,-306,-133,15.9,-163,0.03,-0.02,0,-288,111,-123,-374,337,513,12.85074981,-70.27811982,-85.14078134,-0.02,-0.02,-0.02,-232,46,-270,-562,294,-70,21.4,-63.7,-145,0.02,0,-0.02,192,205,-214,-11,647,471
"A",1.16,7.23,-94,0.03,0,-0.02,-17,3,24,-7,604,-307,-133,15.8,-164,0.02,-0.03,0.02,-289,111,-124,-367,330,516,13.0717973,-69.89446597,-85.46526697,-0.02,-0.02,0,-232,47,-272,-559,303,-58,21.4,-63.7,-145,0,-0.02,-0.03,193,204,-215,-11,655,463
"A",1.29,7.44,-93.9,0.06,0,0,-19,4,26,-5,598,-306,-133,15.6,-164,0.02,-0.02,-0.02,-286,110,-124,-371,337,514,13.2272917,-70.91576678,-84.40838906,-0.03,-0.02,0,-237,48,-272,-552,290,-73,21.1,-63.7,-145,0.02,-0.02,0,192,202,-211,-12,655,474
"A",1.4,7.64,-93.9,0.06,0,-0.02,-20,3,26,-5,603,-318,-133,15.5,-164,0.02,-0.02,-0.02,-288,109,-122,-367,333,515,13.2272917,-70.91576678,-84.40838906,-0.03,-0.02,0,-237,48,-272,-552,290,-73,21,-63.7,-145,0.02,0.02,0,192,204,-216,-6,654,476
"A",1.4,7.74,-93.9,0.05,0,-0.02,-18,4,23,0,603,-318,-133,15.4,-164,0.02,-0.02,-0.02,-287,110,-124,-369,334,514,13.2272917,-70.91576678,-84.40838906,-0.03,-0.02,0,-237,48,-272,-552,290,-73,21,-63.8,-145,0.02,-0.02,-0.03,194,203,-215,-10,654,469
"A",1.41,7.81,-93.9,0.03,0,-0.02,-20,5,23,0,603,-317,-134,15.3,-164,0,0,-0.03,-287,111,-122,-365,336,515,13.2272917,-70.91576678,-84.40838906,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20.8,-63.8,-145,0.02,0,-0.02,195,204,-215,-9,655,470
"A",1.44,7.73,-93.9,-0.02,0.02,-0.02,-21,4,21,2,610,-303,-134,15.3,-164,-0.02,0,-0.02,-287,111,-124,-367,336,511,13.2272917,-70.91576678,-84.40838906,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20.6,-63.7,-145,0.03,-0.02,0,194,202,-212,-13,655,476
"A",1.49,7.44,-93.8,-0.02,0.02,-0.03,-18,4,22,-6,605,-320,-134,15.2,-164,0.02,-0.02,0,-288,110,-122,-367,335,515,13.2272917,-70.91576678,-84.40838906,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20.4,-63.6,-144,0.02,0,-0.03,193,203,-217,-14,653,469
"A",1.44,7.28,-93.8,0,0.02,-0.03,-20,3,21,0,598,-311,-134,15.1,-164,0.02,-0.02,0,-288,108,-121,-369,336,512,13.2272917,-70.91576678,-84.40838906,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20.3,-63.7,-144,0.02,0,-0.02,195,203,-214,-18,653,476
"A",1.4,7.22,-93.8,0,0,-0.03,-19,4,20,-5,607,-307,-134,15,-164,0.02,-0.03,-0.02,-287,107,-122,-361,330,515,13.2272917,-70.91576678,-84.40838906,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20.2,-63.6,-144,0.03,0,0,191,202,-215,-11,656,471
"A",1.3,7.15,-93.8,0,0,-0.03,-18,5,22,-6,605,-311,-134,14.8,-164,0,-0.03,0,-288,111,-121,-364,329,512,13.2272917,-70.91576678,-84.40838906,-0.03,-0.02,0,-237,48,-272,-552,290,-73,20.1,-63.5,-144,0.02,-0.02,-0.02,191,204,-214,-13,657,470
"A",1.22,7.04,-93.8,0.02,0,-0.03,-17,5,22,-4,603,-315,-134,14.5,-164,0.02,-0.02,-0.03,-286,111,-121,-367,335,510,13.2272917,-70.91576678,-84.40838906,-0.03,-0.02,0,-237,48,-272,-552,290,-73,19.9,-63.6,-144,0,-0.02,-0.02,192,204,-213,-6,654,462
"A",1.21,7.04,-93.8,0,0.02,-0.03,-19,3,22,-3,601,-312,-134,14.5,-164,0.02,0,-0.05,-289,111,-123,-367,334,521,13.2272917,-70.91576678,-84.40838906,-0.03,-0.02,0,-237,48,-272,-552,290,-73,19.9,-63.6,-144,0,-0.02,-0.05,196,206,-213,-8,655,475
"A",1.1,6.98,-93.8,0,0,-0.05,-17,3,23,-4,620,-312,-135,14.3,-164,0.02,-0.02,0,-289,110,-124,-369,335,514,13.2272917,-70.91576678,-84.40838906,-0.03,-0.02,0,-237,48,-272,-552,290,-73,19.8,-63.6,-144,0.03,-0.02,-0.02,193,202,-211,-12,653,479
"A",1.03,6.96,-93.8,0.02,0,-0.05,-18,4,23,-2,608,-304,-135,14.2,-164,0.02,-0.02,-0.02,-287,108,-122,-373,335,511,13.2272917,-70.91576678,-84.40838906,-0.03,-0.02,0,-237,48,-272,-552,290,-73,19.8,-63.5,-144,0.03,-0.02,0,191,204,-214,-8,657,476
"A",0.97,6.98,-93.8,0.03,-0.02,-0.05,-18,3,24,1,605,-309,-135,14.2,-164,0.03,-0.02,-0.02,-286,112,-121,-375,329,519,13.2272917,-70.91576678,-84.40838906,-0.03,-0.02,0,-237,48,-272,-552,290,-73,19.7,-63.5,-144,0.02,0,-0.02,194,204,-215,-7,648,472
"A",0.93,7.03,-93.8,0.03,0,-0.03,-20,3,25,-4,601,-308,-135,14.1,-164,0.03,0,-0.03,-290,110,-122,-373,333,516,54.35838085,16.23391547,-99.813275,0.8,4.37,-0.44,5,16,-26,-526,351,-103,19.5,-63.5,-143,0.02,0,-0.03,194,203,-213,-8,652,473
"A",0.91,7.08,-93.8,0.03,0,-0.03,-18,3,28,-1,606,-295,-135,14,-165,0.02,-0.02,0,-286,111,-121,-364,332,512,72.98216077,17.48204333,-81.06189412,-0.02,0.48,-0.03,6,23,-25,-522,351,-98,19.5,-63.5,-143,0.02,0,0,194,202,-213,-8,648,468
"A",0.88,7.09,-93.8,0.02,0,-0.05,-17,5,27,-6,615,-305,-135,13.9,-165,0,0,0.02,-288,110,-120,-363,328,510,100.5474081,31.90242941,-44.92289294,-0.18,0.51,-0.05,13,35,-18,-505,375,-91,19.3,-63.4,-143,0.02,0,-0.03,191,205,-215,-12,656,470
"A",0.9,7.08,-93.8,0.02,-0.02,-0.03,-18,4,27,-7,608,-303,-135,13.9,-165,0,-0.02,0.02,-286,111,-122,-372,330,515,99.39757848,25.68139174,-50.36214196,-0.21,0.51,-0.08,10,33,-19,-497,384,-86,19.2,-63.5,-143,0,0,-0.03,191,203,-215,-12,655,470
"A",0.85,7.07,-93.8,0.02,0,-0.05,-19,3,29,0,606,-304,-135,13.8,-165,0.02,-0.02,0.02,-287,109,-122,-369,335,515,103.4620508,19.46523119,-49.24857659,-0.22,0.51,-0.15,9,40,-22,-489,392,-73,19,-63.5,-143,0.02,-0.02,-0.02,193,204,-214,-6,650,475
"A",0.98,7.3,-93.8,0.03,0,-0.02,-21,4,28,0,606,-307,-135,13.8,-165,-0.02,-0.02,-0.02,-286,109,-123,-370,338,510,117.1941746,23.24646846,-31.79857956,-0.13,0.42,-0.15,14,56,-19,-470,404,-69,19,-63.4,-143,0.02,0,-0.02,193,202,-213,-7,655,471
"A",0.99,7.34,-93.8,0.03,0,-0.02,-21,3,28,-6,603,-293,-135,13.8,-165,-0.02,-0.02,0,-287,111,-123,-367,336,518,123.7075443,27.6039401,-18.27130115,-0.14,0.4,-0.11,15,52,-10,-473,415,-68,19,-63.4,-143,0.02,-0.03,-0.02,195,203,-216,-16,653,466
"A",1,7.37,-93.8,0.03,0,-0.02,-19,4,28,-1,609,-309,-135,13.8,-165,-0.02,-0.02,0,-287,112,-122,-360,335,512,122.7417762,29.1380372,-17.64712749,-0.14,0.39,-0.11,18,59,-11,-467,421,-71,19,-63.4,-143,0,-0.02,-0.02,189,202,-213,-12,654,469
"A",1.01,7.38,-93.8,0.03,0,-0.02,-19,2,29,0,612,-303,-135,13.8,-165,0,-0.02,0.02,-289,113,-122,-369,339,527,118.1,29.6,-24.6,-0.14,0.35,-0.07,18,57,-15,-464,422,-63,19,-63.4,-143,0.02,0,-0.02,195,205,-213,-10,653,475
"A",129,28.7,1.63,-0.51,-0.03,-0.43,-43,70,-188,13,559,-414,-167,-9.76,151,-0.05,0,-0.11,-215,-76,-87,-432,351,460,-78.49260198,-62.3470018,41.09498819,0.37,-0.16,-0.1,-19,-23,13,499,-562,-155,83.5,-1.79,108,0.1,-0.03,-0.02,151,234,-198,-139,741,636
"A",129,28.7,1.53,-0.51,-0.03,-0.43,-45,68,-185,14,565,-410,-167,-9.75,151,-0.05,-0.02,-0.1,-212,-77,-86,-427,355,461,-93.11186058,-36.07828575,50.22203639,0.42,-0.13,-0.03,-11,-25,15,494,-560,-151,83.5,-1.76,108,0.08,-0.03,-0.05,152,235,-197,-144,747,633
"A",129,28.9,1.07,-0.53,-0.02,-0.46,-42,70,-184,9,555,-393,-168,-9.79,150,-0.05,-0.03,-0.08,-217,-75,-87,-432,356,454,-101.6058237,-21.97222611,50.00949399,0.61,-0.08,-0.05,-10,-39,22,495,-557,-137,83.5,-1.6,108,0.08,-0.02,0,152,235,-198,-146,744,640
"A",129,28.9,0.95,-0.51,-0.03,-0.48,-44,70,-187,10,566,-412,-168,-9.76,150,-0.06,-0.05,-0.07,-217,-76,-87,-428,353,450,-76.76639489,-8.179190334,79.64545504,0.66,-0.05,-0.03,-4,-34,35,499,-569,-123,83.5,-1.56,108,0.03,-0.03,-0.05,147,237,-196,-139,742,628
"A",129,28.9,0.87,-0.51,-0.03,-0.48,-42,68,-188,8,567,-409,-168,-9.74,150,-0.06,-0.03,-0.05,-217,-77,-86,-426,356,455,-76.87968291,7.732937594,79.60293262,0.71,-0.02,-0.1,4,-36,37,493,-561,-124,83.4,-1.53,108,0.02,-0.03,-0.08,146,237,-198,-145,749,628
"A",129,28.8,0.56,-0.48,-0.03,-0.46,-44,68,-186,13,559,-402,-169,-9.44,149,-0.05,-0.03,-0.07,-217,-74,-90,-436,359,452,-35.00783839,19.72604823,116.4709172,0.72,0.02,-0.15,16,-28,75,489,-568,-95,83,-0.93,107,0.1,-0.1,-0.02,154,226,-191,-147,751,633
"A",129,28.8,0.51,-0.47,-0.03,-0.48,-42,69,-186,3,561,-407,-169,-9.4,149,-0.06,-0.05,-0.11,-216,-77,-88,-428,358,450,-37.8529583,23.62425587,111.8050552,0.74,-0.02,-0.18,19,-30,73,491,-565,-89,83.1,-0.82,107,0.08,-0.05,-0.02,157,236,-192,-148,751,631
"A",129,28.8,0.5,-0.47,-0.05,-0.48,-41,69,-185,4,568,-402,-169,-9.37,149,-0.06,-0.03,-0.11,-215,-79,-88,-429,353,469,-35.63049267,18.71240629,116.4377824,0.77,-0.03,-0.28,16,-30,79,485,-569,-85,83.1,-0.73,107,0.08,-0.08,-0.05,153,235,-193,-153,756,638
"A",129,28.6,0.78,-0.4,-0.05,-0.46,-42,67,-186,4,564,-400,-170,-9.28,148,-0.05,-0.05,-0.1,-216,-77,-88,-426,355,460,-28.97517014,6.598193217,127.3199636,0.77,-0.13,-0.34,6,-26,87,485,-566,-74,82.9,-0.56,107,0.08,-0.03,-0.05,153,227,-191,-153,751,642
"A",128,28.7,0.85,-0.5,-0.05,-0.46,-46,70,-183,1,568,-405,-171,-9.23,147,-0.05,-0.05,-0.08,-216,-74,-87,-430,353,455,-10.06653219,12.82545526,140.7409482,0.58,0.1,-0.39,14,-11,108,468,-578,-45,82.7,-0.67,106,0.08,0.05,-0.05,151,223,-196,-150,754,650
"A",128,28.8,0.67,-0.45,-0.03,-0.44,-43,69,-185,-1,566,-408,-172,-9.22,146,-0.05,-0.06,0.03,-218,-70,-87,-435,360,469,-42.84574286,-1.122910524,114.2172102,0.35,0.06,-0.03,-1,-37,81,459,-583,-48,82.6,-0.9,106,0.08,0,-0.02,152,240,-184,-148,746,651
"A",128,28.6,0.78,-0.4,-0.03,-0.44,-44,68,-183,1,565,-392,-172,-9.22,146,-0.06,-0.03,-0.03,-216,-73,-88,-436,355,446,-42.45143963,22.28477886,108.4418031,0.48,-0.03,-0.15,22,-41,88,458,-586,-45,82.5,-0.77,106,0.16,-0.05,-0.05,158,227,-183,-149,754,657
"A",128,28.5,0.91,-0.39,-0.02,-0.44,-45,69,-183,4,567,-404,-172,-9.16,146,-0.06,-0.02,-0.02,-215,-74,-91,-441,356,447,-40.92809354,15.43656415,113.0044707,0.43,-0.14,-0.2,17,-44,100,456,-585,-49,82.6,-0.64,107,0.18,-0.03,0.03,156,232,-185,-151,755,650
"A",128,28.5,0.95,-0.39,-0.02,-0.44,-44,68,-184,5,561,-399,-172,-9.13,145,-0.06,0,-0.02,-215,-73,-89,-429,362,461,-48.64626212,13.0229409,106.4200986,0.43,-0.16,-0.28,15,-54,101,458,-586,-44,82.6,-0.58,107,0.22,-0.03,0,153,230,-188,-148,751,646
"A",129,28.2,1.3,-0.43,-0.03,-0.46,-46,69,-187,7,565,-404,-173,-8.79,144,-0.06,-0.03,-0.08,-217,-79,-87,-430,358,452,-48.55030681,7.265442432,107.8937096,0.43,-0.19,-0.26,7,-45,85,461,-576,-46,82.2,-0.69,107,0.06,0,-0.11,156,235,-198,-150,749,664
"A",129,28.1,1.39,-0.42,-0.03,-0.46,-44,71,-183,1,565,-395,-173,-8.7,144,-0.08,-0.03,-0.05,-216,-80,-88,-432,360,449,-32.87926915,14.52588487,120.9101312,0.47,-0.22,-0.3,13,-29,84,467,-578,-51,82,-0.79,107,0.06,0.05,-0.1,150,229,-197,-154,759,657
"A",129,28.1,1.45,-0.4,-0.03,-0.46,-45,69,-185,5,569,-400,-174,-8.65,144,-0.08,-0.05,-0.05,-217,-77,-87,-425,353,450,-27.65777757,20.90487645,122.0712331,0.47,-0.22,-0.26,19,-25,86,470,-568,-49,81.9,-0.83,107,0.05,0.03,-0.1,154,229,-197,-147,748,659
"A",129,28.1,1.5,-0.42,-0.03,-0.48,-47,69,-187,2,570,-399,-174,-8.63,144,-0.06,-0.05,-0.08,-215,-77,-87,-430,362,449,-24.47814054,21.08562974,124.4842447,0.45,-0.19,-0.21,19,-22,86,472,-577,-37,81.9,-0.84,107,0.05,0,-0.08,155,229,-194,-146,751,659
"A",129,28.1,1.59,-0.43,-0.03,-0.46,-47,69,-185,9,563,-388,-174,-8.55,144,-0.08,-0.08,-0.08,-216,-77,-88,-425,355,449,-34.77387824,16.04244826,118.4938874,0.43,-0.13,-0.13,15,-32,87,479,-573,-39,81.9,-0.86,107,0.1,0.02,-0.03,152,229,-192,-147,749,656
"A",129,28,1.71,-0.42,-0.03,-0.46,-46,69,-183,6,567,-401,-174,-8.26,144,-0.11,-0.1,0.02,-215,-77,-88,-429,357,452,-32.52143936,1.101787632,124.5381518,0.48,-0.13,-0.15,1,-29,86,477,-569,-29,82,-0.84,107,0.14,0,0,152,229,-191,-141,751,658
"A",129,28,1.77,-0.42,-0.03,-0.43,-45,70,-183,-2,567,-388,-174,-8.05,144,-0.14,-0.08,0.02,-219,-76,-85,-424,359,457,-27.18662723,4.476989256,129.5082719,0.48,-0.13,-0.05,4,-24,86,476,-574,-39,82,-0.8,107,0.16,-0.02,0,148,232,-191,-149,759,658
"A",129,28,1.92,-0.42,-0.03,-0.44,-49,70,-182,6,563,-405,-175,-7.68,143,-0.14,-0.05,-0.05,-212,-76,-89,-424,352,450,-47.31322066,16.47883874,106.522752,0.5,-0.14,-0.08,18,-50,96,478,-567,-35,82.2,-0.7,107,0.14,-0.03,-0.02,154,238,-189,-146,753,662
"A",129,28,1.92,-0.42,-0.03,-0.46,-48,69,-185,5,567,-401,-175,-7.59,143,-0.13,-0.05,-0.08,-214,-74,-88,-431,358,455,-40.37061302,21.1695613,110.907104,0.5,-0.14,-0.11,23,-43,98,471,-566,-33,82.2,-0.62,107,0.16,-0.05,-0.02,156,237,-188,-151,755,665
"A",129,28,1.97,-0.43,-0.03,-0.46,-44,68,-187,9,565,-390,-175,-7.39,143,-0.11,-0.05,-0.08,-216,-75,-90,-422,362,445,-32.23723077,17.79833095,119.9385741,0.48,-0.14,-0.11,19,-34,100,473,-561,-32,82.2,-0.39,107,0.14,-0.1,-0.02,153,229,-186,-152,757,657
"A",129,28,2.09,-0.43,-0.03,-0.44,-47,68,-187,4,564,-408,-175,-7.15,143,-0.1,-0.05,-0.02,-219,-74,-88,-426,361,454,-33.62702056,14.18907058,120.3605401,0.45,-0.14,-0.11,15,-35,99,486,-561,-22,82.1,-0.26,107,0.18,0.03,-0.1,160,227,-188,-156,755,658
"A",129,27.9,2.32,-0.42,-0.03,-0.44,-47,69,-186,3,564,-399,-176,-7.03,143,-0.02,-0.05,-0.05,-216,-77,-90,-426,360,454,-29.69769938,12.13865161,124.8553952,0.47,-0.1,-0.23,12,-29,94,479,-563,-25,81.7,-0.32,107,0.14,0,-0.13,154,226,-183,-159,754,671
"A",129,27.9,2.35,-0.43,-0.03,-0.44,-47,71,-183,6,569,-407,-176,-7.04,142,-0.03,-0.05,-0.07,-213,-79,-92,-425,366,454,-31.68858092,10.06890624,123.7223996,0.47,-0.08,-0.23,10,-31,94,483,-562,-23,81.6,-0.31,107,0.14,0,-0.1,150,220,-184,-149,752,677
"A",129,27.9,2.35,-0.43,-0.03,-0.46,-48,70,-186,7,565,-405,-8.81,15.9,10.7,0.5,0.4,-0.43,-3,-12,23,-418,319,494,-26.58608945,12.22910194,127.6906541,0.47,-0.05,-0.2,13,-28,102,479,-565,-14,81.6,-0.33,107,0.14,0.02,-0.03,158,225,-181,-160,754,674
"A",129,27.9,2.35,-0.43,-0.03,-0.44,-48,71,-186,6,567,-395,-8.6,15.4,10,-0.26,-0.24,0.13,-3,-11,24,-416,309,496,-28.8,16.1,123.9,0.47,-0.03,-0.18,17,-30,100,480,-563,-22,81.6,-0.36,107,0.18,0.03,-0.03,158,228,-184,-153,753,673
"A",129,27.9,2.39,-0.43,-0.03,-0.46,-47,70,-183,3,573,-404,-8.36,14.6,8.83,-0.24,-0.24,0.13,-5,-12,21,-423,317,493,-30.88789615,15.2586839,122.4015434,0.47,-0.05,-0.2,16,-32,99,477,-565,-10,81.6,-0.36,108,0.21,0.02,-0.02,156,229,-183,-154,756,677
"A",129,27.9,2.4,-0.43,-0.03,-0.46,-46,68,-184,2,560,-387,-8.14,13.9,7.58,-0.24,-0.24,0.11,-5,-12,23,-419,313,505,-30.17074541,12.1012718,124.4290135,0.45,-0.05,-0.21,13,-32,102,476,-567,-27,81.6,-0.32,108,0.21,-0.02,-0.02,153,229,-183,-159,758,676
"A",129,28,2.45,-0.43,-0.03,-0.44,-45,70,-183,2,569,-406,-7.92,13.2,6.35,-0.26,-0.24,0.13,-2,-12,24,-416,316,493,-34.13867407,9.580194295,121.5155516,0.47,-0.05,-0.21,10,-35,98,479,-565,-20,81.7,-0.26,108,0.19,-0.03,-0.02,153,229,-183,-163,765,677
"A",129,27.9,2.51,-0.43,-0.03,-0.44,-49,69,-183,4,571,-387,-7.2,11.2,2.71,-0.24,-0.26,0.11,-1,-10,22,-420,321,499,-24.35674266,10.63133197,130.4169465,0.47,-0.1,-0.23,11,-25,100,475,-568,-16,81.4,-0.33,108,0.1,0.06,-0.15,157,235,-186,-154,765,691
"A",129,28,2.61,-0.45,-0.03,-0.44,-46,69,-185,9,571,-400,-6.13,8.45,-3.72,-0.22,-0.24,0.16,-5,-8,24,-420,319,507,-23.56194865,23.56194865,123.434269,0.5,-0.11,-0.33,23,-23,93,478,-565,-10,80.5,-0.81,107,0.1,0.06,-0.18,165,211,-178,-152,762,687
"A",129,28,2.63,-0.42,-0.03,-0.44,-44,73,-182,3,567,-405,-5.69,7.5,-6.4,-0.22,-0.24,0.16,-5,-11,24,-411,318,494,-24.90096638,9.658481907,130.2965511,0.47,-0.13,-0.25,9,-23,90,476,-564,-10,80.5,-0.92,107,0.24,0.08,0.05,160,217,-177,-153,752,690
"A",129,27.9,2.66,-0.4,-0.02,-0.44,-46,68,-185,7,569,-400,-5.23,6.64,-9.17,-0.21,-0.24,0.18,-5,-12,25,-410,318,497,-31.12177532,7.151182966,125.0925881,0.48,-0.13,-0.28,7,-30,93,482,-568,-13,80.9,-1.03,108,0.31,0.06,0.11,165,233,-177,-150,757,682
"A",129,27.9,2.68,-0.42,-0.02,-0.43,-47,70,-185,0,567,-408,-5.02,6.23,-10.6,-0.21,-0.22,0.18,-4,-12,25,-415,321,508,-30.76116462,9.096035692,124.9164633,0.48,-0.11,-0.26,9,-30,94,482,-567,-25,81,-0.99,108,0.29,0,0.08,157,236,-181,-157,764,689
"A",129,27.8,2.69,-0.43,-0.02,-0.44,-47,72,-183,2,568,-401,-4.66,5.39,-13.4,-0.24,-0.22,0.15,-6,-11,25,-413,323,501,-34.6898822,14.04543456,119.4286364,0.47,-0.11,-0.25,14,-34,93,475,-567,-9,81.1,-0.77,108,0.18,-0.08,-0.07,144,235,-188,-154,756,690
"A",129,27.8,2.66,-0.43,-0.02,-0.46,-46,70,-185,7,564,-399,-4.45,4.63,-16.2,-0.24,-0.18,0.07,-8,-12,35,-412,319,494,-29.52778721,21.23199002,120.3287226,0.47,-0.13,-0.25,21,-29,93,477,-563,-25,80.7,-0.7,108,0.06,-0.03,-0.23,153,231,-192,-150,758,693
"A",129,27.9,2.43,-0.47,-0.02,-0.46,-45,70,-184,8,564,-398,-5.02,2.34,-22.8,-0.37,-0.1,-0.18,8,-10,31,-403,323,504,-30.23303463,5.958438422,126.2283312,0.43,-0.18,-0.16,6,-30,96,483,-559,-11,80.1,-0.56,108,0.22,0.1,-0.03,170,226,-180,-161,768,704
"A",129,27.9,2.32,-0.47,-0.02,-0.46,-46,69,-185,0,571,-399,-4.97,0.71,-27.1,-0.37,-0.18,0.08,2,-10,29,-397,312,507,-30.13864614,11.51619152,124.6851561,0.45,-0.11,-0.25,12,-31,99,488,-559,-22,80,-0.83,109,0.18,0.06,-0.1,155,229,-176,-159,757,706
"A",129,27.9,2.18,-0.47,-0.02,-0.46,-45,67,-184,8,570,-399,-3.58,-0.99,-33.4,-0.35,-0.26,0.34,-1,-11,28,-392,312,515,-27.86579054,12.80587357,126.2677439,0.5,-0.1,-0.26,13,-28,97,481,-560,-10,78.9,-1.36,108,-0.02,0.11,-0.33,159,216,-170,-162,764,723
"A",129,27.9,2.08,-0.45,-0.02,-0.43,-43,70,-184,4,567,-402,-2.61,-1.83,-38.4,-0.21,-0.26,0.23,1,-10,24,-394,322,509,-24.23737626,14.45070227,128.7111958,0.5,-0.08,-0.3,15,-25,100,484,-556,-18,78,-1.84,108,0.08,0.11,-0.21,156,195,-160,-146,765,736
"A",129,27.8,1.95,-0.47,-0.02,-0.44,-45,70,-185,9,567,-401,-1.71,-3.13,-51.7,-0.22,-0.24,0.13,1,-9,25,-403,322,499,-29.74736114,14.23051577,123.91338,0.51,-0.1,-0.31,15,-31,100,488,-553,-20,78.9,-2.72,109,0.11,0.03,0.16,148,212,-159,-141,757,718
"A",128,27.8,1.76,-0.51,0,-0.48,-45,68,-186,5,569,-398,-1.37,-3.57,-56.7,-0.16,-0.24,0.11,-1,-8,26,-401,313,501,-28.45727698,14.57294513,124.9202006,0.5,-0.1,-0.31,15,-29,98,482,-566,-20,79.7,-2.59,109,0.13,0,0.23,141,196,-155,-136,749,705
"A",128,27.9,1.61,-0.5,-0.02,-0.46,-40,69,-182,-5,563,-401,-1.21,-3.77,-60,-0.18,-0.22,0.08,-1,-7,27,-405,317,506,-26.72625746,15.14885713,126.1730906,0.51,-0.1,-0.34,16,-28,101,481,-563,-19,80.6,-2.61,109,0.14,0.02,0.36,140,210,-158,-135,752,689
"A",128,27.8,1.52,-0.47,-0.02,-0.48,-43,69,-187,3,566,-401,-1.12,-3.96,-63.3,-0.16,-0.21,0.05,-1,-8,29,-397,318,517,-24.1,17,127.4,0.5,-0.11,-0.34,17,-24,96,479,-565,-16,81.5,-2.61,109,0.06,-0.02,0.3,147,239,-167,-136,755,674
"A",128,27.8,1.41,-0.48,-0.02,-0.48,-44,70,-184,5,563,-396,-1.02,-4.16,-68.2,-0.16,-0.21,0.07,1,-7,26,-404,319,501,-28.68477608,15.67404186,124.1755504,0.48,-0.1,-0.3,16,-29,97,483,-557,-16,82.2,-2.17,108,-0.14,-0.16,0.07,147,236,-166,-127,745,662
"A",128,27.8,1.35,-0.48,-0.02,-0.48,-44,69,-185,4,573,-399,-0.95,-4.25,-69.8,-0.16,-0.19,0.08,4,-10,28,-405,320,503,-25.32791771,16.45826925,126.6743656,0.48,-0.1,-0.31,17,-26,99,478,-567,-17,82.2,-2,108,-0.11,-0.16,0,149,225,-170,-135,741,655
"A",128,27.8,1.32,-0.48,-0.02,-0.48,-43,67,-184,9,563,-405,-0.85,-4.37,-71.4,-0.16,-0.21,0.13,-2,-9,28,-403,310,511,-23.01752025,14.93468096,129.4930963,0.48,-0.1,-0.31,15,-23,97,487,-565,-12,82.2,-1.87,107,-0.06,-0.13,-0.02,153,216,-171,-129,740,651
"A",128,27.8,1.1,-0.48,-0.03,-0.46,-43,70,-183,-3,565,-397,-0.46,-4.44,-77.6,-0.14,-0.21,0.1,-2,-7,29,-408,324,497,-15.57938628,23.49008857,128.7287004,0.43,-0.11,-0.25,24,-16,99,487,-553,-26,83.1,-1.07,107,0.03,-0.18,0.18,150,237,-194,-133,735,630
"A",128,27.9,0.97,-0.5,-0.03,-0.48,-43,70,-184,-3,567,-401,-0.36,-4.54,-80.6,-0.14,-0.19,0.08,-1,-9,27,-408,319,510,-21.48873438,15.82701621,130.2423865,0.45,-0.13,-0.15,17,-23,104,489,-564,-25,83.4,-0.8,106,-0.1,-0.1,0.03,148,245,-201,-128,730,631
"A",128,27.9,0.73,-0.48,-0.03,-0.48,-43,69,-182,-3,569,-386,-0.28,-4.67,-86.5,-0.14,-0.21,0.08,1,-10,28,-411,313,505,-33.90380305,6.656515393,122.4765674,0.48,-0.02,-0.31,7,-35,99,487,-557,-21,83,-0.31,104,-0.39,-0.13,-0.21,160,241,-210,-135,724,630
"A",127,28,0.6,-0.5,-0.02,-0.49,-43,70,-184,2,567,-398,-0.15,-4.83,-90.8,-0.18,-0.21,0.1,-2,-10,25,-415,320,489,-30.18858578,15.92435416,122.710572,0.53,-0.03,-0.38,16,-30,95,478,-562,-24,82.5,-0.19,102,-0.31,-0.16,-0.15,173,237,-207,-124,727,620
